code_postal,code_type_local,longitude,latitude,valeur_fonciere_x,surface_reelle_bati,nombre_pieces_principales,surface_terrain,valeur_fonciere_y,pourcentage,categorie
75016,2,2.2636529999999997,48.847801000000004,170000,18,2,0,244850,44.029411764705884,12
75016,2,2.26385,48.841045,493000,54,3,0,520000,5.476673427991886,10
75016,2,2.266317,48.860717,1750000,200,6,0,1976700,12.954285714285714,11
75016,2,2.266485,48.854597,1100000,95,4,0,1389000,26.272727272727273,11
75016,2,2.266716,48.848087,734000,64,3,0,680000,-7.356948228882834,7
75016,2,2.267451,48.860943,2480000,245,6,0,2951100,18.995967741935484,11
75016,2,2.268824,48.849181,1200000,133,5,0,1390000,15.833333333333334,11
75016,2,2.270028,48.851083,615385,84,3,0,1020000,65.74989640631475,13
75016,2,2.270336,48.844527,592500,74,3,0,710000,19.831223628691983,11
75016,2,2.270873,48.845157,741000,90,5,0,703000,-5.128205128205129,7
75016,2,2.2728330000000003,48.851021,210000,63,3,0,484500,130.71428571428572,3
75016,2,2.273129,48.86038,2980190,263,7,0,1375500,-53.84522463332875,0
75016,2,2.273895,48.855672999999996,140000,12,1,0,150000,7.142857142857143,10
75016,2,2.274367,48.862888,1119000,130,4,0,1350000,20.64343163538874,11
75016,2,2.276555,48.859138,1380000,120,5,0,1050000,-23.91304347826087,6
75016,2,2.277152,48.855432,1430000,146,6,0,1665100,16.44055944055944,11
75016,2,2.28012,48.864065999999994,3536000,245,5,0,4370000,23.585972850678733,11
75016,2,2.280347,48.860381,1038000,157,5,0,1278100,23.131021194605008,11
75016,2,2.280733,48.862797,1429900,155,5,0,1456250,1.842786208825792,9
75016,2,2.2814959999999997,48.867139,764000,71,4,0,864000,13.089005235602095,11
75016,2,2.282259,48.870545,1810000,215,6,0,3057255,68.90911602209945,13
75016,2,2.282381,48.874451,810000,72,3,0,880000,8.641975308641975,10
75016,2,2.283225,48.861542,694200,70,3,0,755000,8.758282915586287,10
75016,2,2.283239,48.861363,375000,39,2,0,420000,12.0,11
75016,2,2.285675,48.865459,718000,72,4,0,1027900,43.16155988857939,12
75016,2,2.288352,48.867559,453150,36,1,0,830000,83.16230828643937,13
75016,2,2.290746,48.865432,227500,25,1,0,310000,36.26373626373626,12
75016,2,2.291704,48.874344,330000,38,3,0,439400,33.15151515151515,11
75016,2,2.292838,48.871771,995000,95,4,0,845000,-15.075376884422111,6
75016,2,2.2929049999999997,48.871891999999995,890000,90,4,0,1040000,16.853932584269664,11
75016,2,2.2951349999999997,48.869589000000005,350000,36,2,0,470000,34.285714285714285,11
75016,2,2.295728,48.867123,900000,113,3,0,1374700,52.74444444444445,12
75017,2,2.287896,48.878842,625000,69,3,0,687000,9.92,10
75017,2,2.28982,48.884204,405000,59,3,0,495000,22.22222222222222,11
75017,2,2.291317,48.880204,460000,45,3,0,515000,11.956521739130435,11
75017,2,2.291644,48.878343,615000,55,3,0,458600,-25.43089430894309,1
75017,2,2.292744,48.879697,729050,78,4,0,886750,21.630889513750773,11
75017,2,2.2936970000000003,48.877666,72000,12,1,0,105000,45.833333333333336,12
75017,2,2.2967779999999998,48.885785,570000,58,3,0,599000,5.087719298245614,10
75017,2,2.298155,48.882521999999994,219000,20,1,0,125000,-42.922374429223744,1
75017,2,2.300189,48.887007000000004,860000,98,4,0,1025000,19.186046511627907,11
75017,2,2.301698,48.881712,239000,22,1,0,272000,13.807531380753138,11
75017,2,2.30191,48.880933,442500,53,2,0,619285,39.95141242937853,12
75017,2,2.302037,48.884671999999995,765000,90,4,0,1107000,44.705882352941174,12
75017,2,2.302542,48.887532,850000,116,4,0,1134500,33.470588235294116,11
75017,2,2.303277,48.879584,1090000,107,4,0,1522500,39.678899082568805,12
75017,2,2.3053209999999997,48.888866,225000,34,2,0,298000,32.44444444444444,11
75017,2,2.307236,48.884608,1065600,118,5,0,1150000,7.92042042042042,10
75017,2,2.315426,48.894481,198785,58,1,0,105000,-47.17911311215635,1
75017,2,2.315617,48.883728999999995,324800,31,2,0,372650,14.732142857142858,11
75017,2,2.317175,48.888949,480000,58,2,0,501500,4.479166666666667,9
75017,2,2.3171880000000002,48.895382,371315,44,2,0,350474,-5.612754669216164,7
75017,2,2.320935,48.890972,126000,15,1,0,270000,114.28571428571429,3
75017,2,2.322299,48.890712,159000,22,1,0,172000,8.176100628930818,10
75017,2,2.322397,48.889596999999995,390000,53,3,0,446000,14.35897435897436,11
75017,2,2.322486,48.893959,280000,35,2,0,377000,34.642857142857146,11
75017,2,2.3225569999999998,48.890934,110000,31,2,0,110000,0.0,8
75017,2,2.322619,48.894771,483000,70,3,0,680000,40.78674948240165,12
75017,2,2.32265,48.883394,526000,61,3,0,620000,17.870722433460077,11
75017,2,2.322711,48.89656,264000,33,2,0,320000,21.21212121212121,11
75017,2,2.3235069999999998,48.893177,180000,23,2,0,160000,-11.11111111111111,6
75017,2,2.323613,48.89099,406270,46,3,0,466500,14.825116301966672,11
75017,2,2.3238529999999997,48.891165,226500,38,2,0,444250,96.13686534216336,2
75017,2,2.326493,48.897296000000004,157500,29,2,0,165000,4.761904761904762,9
75018,2,2.327112,48.889974,138100,20,1,0,172000,24.547429398986242,11
75018,2,2.328559,48.889855,491350,65,3,0,726500,47.857942403581966,12
75018,2,2.332086,48.889268,156175,26,1,0,190000,21.658396030094444,11
75018,2,2.333316,48.885284000000006,140000,27,1,0,228000,62.857142857142854,13
75018,2,2.333361,48.884167,550000,73,4,0,790357,43.70127272727273,12
75018,2,2.333793,48.8923,250000,37,2,0,395000,58.0,12
75018,2,2.334305,48.889196999999996,441500,56,2,0,590000,33.63533408833522,11
75018,2,2.334308,48.897453000000006,259800,40,3,0,215000,-17.244033872209393,6
75018,2,2.3348240000000002,48.885557,411750,49,3,0,132000,-67.94171220400729,0
75018,2,2.335102,48.890694,406000,44,2,0,420000,3.4482758620689653,9
75018,2,2.335642,48.885053000000006,33000,8,1,0,83000,151.5151515151515,4
75018,2,2.336143,48.883005,125000,30,1,0,129900,3.92,9
75018,2,2.336246,48.892934999999994,411500,47,2,0,474120,15.217496962332929,11
75018,2,2.3363389999999997,48.886638,530000,39,3,0,530000,0.0,8
75018,2,2.336439,48.883943,182000,20,1,0,219250,20.467032967032967,11
75018,2,2.336479,48.88472,155000,14,1,0,108000,-30.322580645161292,1
75018,2,2.336864,48.885573,440000,44,3,0,548600,24.681818181818183,11
75018,2,2.337126,48.885211,535000,48,3,0,520000,-2.803738317757009,8
75018,2,2.337705,48.89038,250000,28,2,0,285000,14.0,11
75018,2,2.339544,48.884508000000004,166372,20,1,0,220000,32.23378933955233,11
75018,2,2.340055,48.885669,305000,28,1,0,310000,1.639344262295082,9
75018,2,2.3403509999999996,48.882749,465000,48,3,0,590000,26.881720430107528,11
75018,2,2.341157,48.885013,128000,14,1,0,137308,7.271875,10
75018,2,2.3422650000000003,48.890337,290000,36,2,0,412240,42.15172413793103,12
75018,2,2.343814,48.894403999999994,332780,36,2,0,363000,9.081074583809123,10
75018,2,2.34469,48.894296999999995,271500,39,2,0,280000,3.130755064456722,9
75018,2,2.345883,48.886806,110000,12,1,0,95000,-13.636363636363637,6
75018,2,2.345967,48.892477,826500,98,5,0,1040000,25.831820931639445,11
75018,2,2.346072,48.887578999999995,131000,16,1,0,145000,10.687022900763358,11
75018,2,2.3462009999999998,48.891337,246000,33,2,0,325000,32.113821138211385,11
75018,2,2.346886,48.891289,361000,51,3,0,448000,24.099722991689752,11
75018,2,2.346961,48.892441,73600,12,1,0,21000,-71.46739130434783,0
75018,2,2.347395,48.888713,392650,52,3,0,513000,30.65070673627913,11
75018,2,2.347542,48.895821999999995,502750,65,2,0,567250,12.829438090502238,11
75018,2,2.350157,48.893156,111000,18,1,0,127000,14.414414414414415,11
75018,2,2.351292,48.891413,228000,28,2,0,240000,5.2631578947368425,10
75018,2,2.351352,48.890662,417000,65,3,0,550000,31.894484412470025,11
75018,2,2.352456,48.887147999999996,579142,32,2,0,172500,-70.2145587783307,0
75018,2,2.354125,48.886046,186000,14,2,0,215000,15.591397849462366,11
75018,2,2.355626,48.888157,181850,27,1,0,193250,6.268902941985153,10
75018,2,2.358473,48.896316,136500,24,1,0,165000,20.87912087912088,11
75018,2,2.3588400000000003,48.890015999999996,247475,36,2,0,210500,-14.940903121527427,6
75018,2,2.360475,48.887915,164450,30,2,0,218750,33.01915475828519,11
75019,1,2.394965,48.879906,780000,63,4,68,830000,6.410256410256411,10
75019,2,2.37085,48.882686,240000,30,3,0,327000,36.25,12
75019,2,2.3708720000000003,48.882569000000004,198500,28,1,0,230000,15.869017632241814,11
75019,2,2.372572,48.882687,478750,62,2,0,430700,-10.036553524804178,6
75019,2,2.3732130000000002,48.888884000000004,375000,60,3,0,445750,18.866666666666667,11
75019,2,2.373805,48.882187,204500,32,1,0,233666,14.262102689486552,11
75019,2,2.3762689999999997,48.877148999999996,231500,34,2,0,377000,62.850971922246224,13
75019,2,2.3763080000000003,48.89078,223333,20,1,0,176500,-20.970031298554176,6
75019,2,2.379869,48.881195,660000,80,5,0,600000,-9.090909090909092,7
75019,2,2.380429,48.885281,100000,26,2,0,185000,85.0,13
75019,2,2.380682,48.885057,255000,38,2,0,287900,12.901960784313726,11
75019,2,2.381287,48.883993,373400,47,2,0,406500,8.86448848419925,10
75019,2,2.382917,48.876542,246000,35,2,0,260000,5.691056910569106,10
75019,2,2.384442,48.879028000000005,477000,59,3,0,629000,31.865828092243188,11
75019,2,2.3863369999999997,48.886254,275460,37,2,0,368500,33.77622885355405,11
75019,2,2.389307,48.878532,250000,33,1,0,270714,8.2856,10
75019,2,2.390146,48.875696999999995,412500,11,1,0,645000,56.36363636363637,12
75019,2,2.392277,48.886909,335072,43,3,0,315000,-5.9903543119090825,7
75019,2,2.398571,48.879564,251365,39,2,0,250000,-0.5430350287430629,8
75019,2,2.4008529999999997,48.87806,273000,47,3,0,370000,35.53113553113553,12
75019,2,2.402336,48.877241999999995,395500,69,3,0,392625,-0.7269279393173198,8
75020,2,2.383829,48.86755,205000,30,1,0,261000,27.317073170731707,11
75020,2,2.3852,48.865502,179000,24,2,0,237800,32.849162011173185,11
75020,2,2.388523,48.872116,410000,64,3,0,485000,18.29268292682927,11
75020,2,2.392143,48.875218,365000,50,3,0,499000,36.71232876712329,12
75020,2,2.393462,48.868978999999996,228960,39,3,0,338060,47.650244584206845,12
75020,2,2.395945,48.866703,330000,49,2,0,457220,38.551515151515154,12
75020,2,2.396122,48.870247,376550,54,3,0,413200,9.73310317354933,10
75020,2,2.3961240000000004,48.867497,280000,35,2,0,274500,-1.9642857142857142,8
75020,2,2.3967709999999998,48.868091,255000,40,2,0,408700,60.27450980392157,13
75020,2,2.3988650000000002,48.867715000000004,213300,31,2,0,324000,51.89873417721519,12
